date_sold,price,bedrooms,year_quarter,MA,normalized_price,hidden_state
2008-12-01,507500,3,7,426488.0,8500,0
2008-12-01,940000,4,7,565467.0,10864,2
2008-12-01,1050000,4,7,565467.0,11215,2
2008-12-02,320000,3,7,426488.0,1774,0
2008-12-02,349750,3,7,426488.0,3061,0
2008-12-02,360000,4,7,565467.0,603,2
2008-12-02,410000,4,7,565467.0,1676,2
2008-12-02,422500,4,7,565467.0,2081,2
2008-12-02,464000,4,7,565467.0,3520,2
2008-12-02,529000,3,7,426488.0,8898,0
2008-12-02,557500,3,7,426488.0,9340,0
2008-12-03,301000,3,7,426488.0,1113,0
2008-12-03,320000,3,7,426488.0,1774,0
2008-12-03,371000,4,7,565467.0,780,2
2008-12-03,374950,3,7,426488.0,4231,0
2008-12-03,385150,3,7,426488.0,4681,0
2008-12-03,399950,4,7,565467.0,1392,2
2008-12-03,490000,5,7,764025.0,1061,4
2008-12-03,512500,3,7,426488.0,8596,0
2008-12-03,575000,4,7,565467.0,7010,2
2008-12-04,340000,3,7,426488.0,2633,0
2008-12-04,360000,3,7,426488.0,3544,0
2008-12-04,420000,3,7,426488.0,6145,0
2008-12-04,463000,4,7,565467.0,3476,2
2008-12-04,470000,4,7,565467.0,3736,2
2008-12-04,570000,4,7,565467.0,6888,2
2008-12-04,680000,4,7,565467.0,8855,2
2008-12-05,299000,3,7,426488.0,1054,0
2008-12-05,309000,3,7,426488.0,1366,0
2008-12-05,333000,2,7,440256.0,4268,1
2008-12-05,430000,3,7,426488.0,6528,0
2008-12-05,445000,3,7,426488.0,6995,0
2008-12-05,455000,4,7,565467.0,3183,2
2008-12-05,493000,5,7,764025.0,1112,4
2008-12-05,505000,3,7,426488.0,8457,0
2008-12-05,650000,3,7,426488.0,10352,0
2008-12-06,378250,3,7,426488.0,4369,0
2008-12-06,595000,3,7,426488.0,9804,0
2008-12-06,600000,4,7,565467.0,7541,2
2008-12-06,672000,4,7,565467.0,8755,2
2008-12-08,314000,3,7,426488.0,1548,0
2008-12-08,350000,3,7,426488.0,3072,0
2008-12-08,355000,3,7,426488.0,3306,0
2008-12-08,365000,3,7,426488.0,3778,0
2008-12-08,431000,4,7,565467.0,2346,2
2008-12-08,470000,4,7,565467.0,3736,2
2008-12-08,525000,4,7,565467.0,5626,2
2008-12-08,610000,4,7,565467.0,7734,2
2008-12-08,855000,4,7,565467.0,10446,2
2008-12-09,490000,4,7,565467.0,4426,2
2008-12-09,540000,4,7,565467.0,6076,2
2008-12-09,695000,4,7,565467.0,9056,2
2008-12-10,335000,3,7,426488.0,2404,0
2008-12-10,340000,3,7,426488.0,2633,0
2008-12-10,385000,3,7,426488.0,4673,0
2008-12-10,392000,3,7,426488.0,4997,0
2008-12-10,420000,3,7,426488.0,6145,0
2008-12-10,435000,2,7,440256.0,8151,1
2008-12-10,435000,4,7,565467.0,2490,2
2008-12-10,440000,3,7,426488.0,6845,0
2008-12-10,480000,4,7,565467.0,4087,2
2008-12-10,600000,4,7,565467.0,7541,2
2008-12-11,520000,4,7,565467.0,5461,2
2008-12-12,351000,4,7,565467.0,481,2
2008-12-12,355000,2,7,440256.0,5367,1
2008-12-12,455000,3,7,426488.0,7297,0
2008-12-12,470000,4,7,565467.0,3736,2
2008-12-12,525000,5,7,764025.0,1790,4
2008-12-12,665000,3,7,426488.0,10471,0
2008-12-12,805000,4,7,565467.0,10126,2
2008-12-13,775000,4,7,565467.0,9873,2
2008-12-15,360000,3,7,426488.0,3544,0
2008-12-15,373500,3,7,426488.0,4168,0
2008-12-15,398000,3,7,426488.0,5248,0
2008-12-15,405000,3,7,426488.0,5563,0
2008-12-15,472000,4,7,565467.0,3801,2
2008-12-15,505000,4,7,565467.0,4960,2
2008-12-15,530000,4,7,565467.0,5787,2
2008-12-15,625000,2,7,440256.0,10719,1
2008-12-16,362500,3,7,426488.0,3666,0
2008-12-16,413000,3,7,426488.0,5888,0
2008-12-16,420000,4,7,565467.0,2002,2
2008-12-16,520000,4,7,565467.0,5461,2
2008-12-16,585000,4,7,565467.0,7232,2
2008-12-17,378500,3,7,426488.0,4378,0
2008-12-17,600000,4,7,565467.0,7541,2
2008-12-17,720000,4,7,565467.0,9342,2
2008-12-18,416500,3,7,426488.0,6018,0
2008-12-18,420000,4,7,565467.0,2002,2
2008-12-18,431600,4,7,565467.0,2371,2
2008-12-19,339950,3,7,426488.0,2631,0
2008-12-19,350000,3,7,426488.0,3072,0
2008-12-19,380000,3,7,426488.0,4446,0
2008-12-19,428250,3,7,426488.0,6457,0
2008-12-19,439000,3,7,426488.0,6809,0
2008-12-19,472000,4,7,565467.0,3801,2
2008-12-19,499000,4,7,565467.0,4749,2
2008-12-19,527000,5,7,764025.0,1844,4
2008-12-19,550000,4,7,565467.0,6378,2
2008-12-19,716000,3,7,426488.0,10785,0
2008-12-19,900000,4,7,565467.0,10671,2
2008-12-20,495000,3,7,426488.0,8247,0
2008-12-20,540000,3,7,426488.0,9080,0
2008-12-20,1375000,4,7,565467.0,11656,2
2008-12-20,3500000,5,7,764025.0,11860,4
2008-12-22,379000,3,7,426488.0,4402,0
2008-12-22,390000,4,7,565467.0,1147,2
2008-12-22,399500,3,7,426488.0,5310,0
2008-12-22,456000,3,7,426488.0,7323,0
2008-12-22,490000,4,7,565467.0,4426,2
2008-12-22,585000,4,7,565467.0,7232,2
2008-12-22,630000,4,7,565467.0,8088,2
2008-12-22,855000,3,7,426488.0,11344,0
2008-12-23,355000,3,7,426488.0,3306,0
2008-12-23,361500,3,7,426488.0,3617,0
2008-12-23,381000,3,7,426488.0,4490,0
2008-12-23,390000,3,7,426488.0,4908,0
2008-12-23,395000,3,7,426488.0,5125,0
2008-12-23,444000,4,7,565467.0,2794,2
2008-12-23,450000,4,7,565467.0,3004,2
2008-12-23,452000,4,7,565467.0,3076,2
2008-12-23,480000,4,7,565467.0,4087,2
2008-12-23,500000,3,7,426488.0,8357,0
2008-12-23,571000,3,7,426488.0,9528,0
2008-12-24,310000,2,7,440256.0,3066,1
2008-12-24,369950,3,7,426488.0,3996,0
2008-12-24,385000,3,7,426488.0,4673,0
2008-12-24,394000,3,7,426488.0,5086,0
2008-12-24,400000,4,7,565467.0,1393,2
2008-12-24,400000,3,7,426488.0,5335,0
2008-12-24,400000,3,7,426488.0,5335,0
2008-12-24,400000,3,7,426488.0,5335,0
2008-12-24,499000,4,7,565467.0,4749,2
2008-12-24,1057500,4,7,565467.0,11228,2
2009-01-06,342500,3,8,437724.0,2024,0
2009-01-06,450000,4,8,569682.0,2612,2
2009-01-07,420000,3,8,437724.0,5316,0
2009-01-08,394000,3,8,437724.0,4227,0
2009-01-08,410000,4,8,569682.0,1375,2
2009-01-08,411500,3,8,437724.0,4977,0
2009-01-08,560000,4,8,569682.0,6240,2
2009-01-09,383000,3,8,437724.0,3755,0
2009-01-09,385000,3,8,437724.0,3830,0
2009-01-09,420000,2,8,442566.0,6665,1
2009-01-10,585000,4,8,569682.0,6879,2
2009-01-10,590000,4,8,569682.0,6993,2
2009-01-12,340500,3,8,437724.0,1952,0
2009-01-12,410000,3,8,437724.0,4913,0
2009-01-12,418000,3,8,437724.0,5243,0
2009-01-12,470000,4,8,569682.0,3284,2
2009-01-12,609950,4,8,569682.0,7425,2
2009-01-12,630000,4,8,569682.0,7788,2
2009-01-12,750000,5,8,770046.0,6829,4
2009-01-13,420000,3,8,437724.0,5316,0
2009-01-13,515000,4,8,569682.0,4834,2
2009-01-13,637000,4,8,569682.0,7918,2
2009-01-14,315000,3,8,437724.0,1079,0
2009-01-14,400000,3,8,437724.0,4474,0
2009-01-14,439000,4,8,569682.0,2226,2
2009-01-15,330000,3,8,437724.0,1550,0
2009-01-15,350000,3,8,437724.0,2317,0
2009-01-15,440000,3,8,437724.0,6098,0
2009-01-15,462500,4,8,569682.0,3017,2
2009-01-15,465000,2,8,442566.0,7931,1
2009-01-15,589000,3,8,437724.0,9381,0
2009-01-15,640000,4,8,569682.0,7968,2
2009-01-16,319950,3,8,437724.0,1215,0
2009-01-16,456000,3,8,437724.0,6649,0
2009-01-16,585000,4,8,569682.0,6879,2
2009-01-19,400000,3,8,437724.0,4474,0
2009-01-19,615000,4,8,569682.0,7522,2
2009-01-19,688889,4,8,569682.0,8733,2
2009-01-20,392000,3,8,437724.0,4146,0
2009-01-20,425000,3,8,437724.0,5538,0
2009-01-20,465000,4,8,569682.0,3104,2
2009-01-20,500000,3,8,437724.0,7799,0
2009-01-20,1150000,4,8,569682.0,11368,2
2009-01-21,570000,4,8,569682.0,6523,2
2009-01-22,308000,3,8,437724.0,917,0
2009-01-22,512000,4,8,569682.0,4728,2
2009-01-22,575000,3,8,437724.0,9194,0
2009-01-23,315000,3,8,437724.0,1079,0
2009-01-23,317500,3,8,437724.0,1148,0
2009-01-23,335000,3,8,437724.0,1722,0
2009-01-23,360000,3,8,437724.0,2740,0
2009-01-23,380000,4,8,569682.0,766,2
2009-01-23,394000,3,8,437724.0,4227,0
2009-01-23,570000,4,8,569682.0,6523,2
2009-01-23,890000,3,8,437724.0,11318,0
2009-01-27,327000,3,8,437724.0,1439,0
2009-01-27,350500,3,8,437724.0,2336,0
2009-01-27,475000,4,8,569682.0,3461,2
2009-01-27,750000,5,8,770046.0,6829,4
2009-01-27,2100000,4,8,569682.0,11844,2
2009-01-28,325000,3,8,437724.0,1380,0
2009-01-28,365000,3,8,437724.0,2956,0
2009-01-28,441000,4,8,569682.0,2293,2
2009-01-28,450000,3,8,437724.0,6456,0
2009-01-28,620000,4,8,569682.0,7616,2
2009-01-29,341000,3,8,437724.0,1968,0
2009-01-29,395000,3,8,437724.0,4270,0
2009-01-29,550000,3,8,437724.0,8807,0
2009-01-29,612000,4,8,569682.0,7465,2
2009-01-30,450000,3,8,437724.0,6456,0
2009-01-30,467500,3,8,437724.0,6990,0
2009-01-30,476000,3,8,437724.0,7227,0
2009-01-30,525000,4,8,569682.0,5159,2
2009-01-30,601000,4,8,569682.0,7237,2
2009-01-31,440000,3,8,437724.0,6098,0
2009-01-31,495000,3,8,437724.0,7702,0
2009-02-02,500000,5,8,770046.0,915,4
2009-02-02,622500,4,8,569682.0,7664,2
2009-02-03,335000,2,8,442566.0,2910,1
2009-02-03,339000,3,8,437724.0,1884,0
2009-02-03,362000,3,8,437724.0,2819,0
2009-02-03,390000,4,8,569682.0,942,2
2009-02-03,412000,3,8,437724.0,4999,0
2009-02-03,420000,4,8,569682.0,1642,2
2009-02-03,485000,2,8,442566.0,8388,1
2009-02-03,605000,3,8,437724.0,9582,0
2009-02-04,370000,3,8,437724.0,3173,0
2009-02-04,440000,4,8,569682.0,2250,2
2009-02-04,530000,4,8,569682.0,5321,2
2009-02-05,340000,3,8,437724.0,1928,0
2009-02-05,435000,4,8,569682.0,2114,2
2009-02-05,438000,4,8,569682.0,2201,2
2009-02-05,495000,4,8,569682.0,4157,2
2009-02-05,620000,4,8,569682.0,7616,2
2009-02-06,339000,3,8,437724.0,1884,0
2009-02-06,500000,5,8,770046.0,915,4
2009-02-06,510000,4,8,569682.0,4656,2
2009-02-06,535000,4,8,569682.0,5493,2
2009-02-07,512000,3,8,437724.0,8070,0
2009-02-09,395000,4,8,569682.0,1031,2
2009-02-09,520000,4,8,569682.0,5003,2
2009-02-09,545000,4,8,569682.0,5807,2
2009-02-09,715000,4,8,569682.0,9065,2
2009-02-10,335000,3,8,437724.0,1722,0
2009-02-10,400000,3,8,437724.0,4474,0
2009-02-10,468000,4,8,569682.0,3215,2
2009-02-10,510000,4,8,569682.0,4656,2
2009-02-11,100000,3,8,437724.0,8,0
2009-02-11,380000,3,8,437724.0,3624,0
2009-02-11,385000,3,8,437724.0,3830,0
2009-02-11,407000,3,8,437724.0,4781,0
2009-02-11,410000,4,8,569682.0,1375,2
2009-02-11,480000,4,8,569682.0,3640,2
2009-02-11,535000,4,8,569682.0,5493,2
2009-02-11,670000,4,8,569682.0,8464,2
2009-02-12,347500,3,8,437724.0,2210,0
2009-02-12,380000,3,8,437724.0,3624,0
2009-02-12,400000,3,8,437724.0,4474,0
2009-02-12,405000,4,8,569682.0,1244,2
2009-02-12,408000,4,8,569682.0,1321,2
2009-02-12,485000,4,8,569682.0,3806,2
2009-02-13,362000,3,8,437724.0,2819,0
2009-02-13,435000,4,8,569682.0,2114,2
2009-02-13,450000,4,8,569682.0,2612,2
2009-02-13,880000,4,8,569682.0,10457,2
2009-02-14,456000,3,8,437724.0,6649,0
2009-02-16,355000,3,8,437724.0,2534,0
2009-02-16,426500,4,8,569682.0,1841,2
2009-02-16,490000,4,8,569682.0,3970,2
2009-02-16,602000,4,8,569682.0,7267,2
2009-02-17,355000,3,8,437724.0,2534,0
2009-02-17,380000,3,8,437724.0,3624,0
2009-02-17,410000,4,8,569682.0,1375,2
2009-02-17,449000,4,8,569682.0,2577,2
2009-02-17,486000,4,8,569682.0,3842,2
2009-02-17,490000,4,8,569682.0,3970,2
2009-02-17,490000,3,8,437724.0,7582,0
2009-02-17,560000,5,8,770046.0,2119,4
2009-02-18,513000,4,8,569682.0,4766,2
2009-02-18,522000,3,8,437724.0,8286,0
2009-02-19,370000,3,8,437724.0,3173,0
2009-02-19,405000,4,8,569682.0,1244,2
2009-02-19,539000,5,8,770046.0,1620,4
2009-02-19,560000,4,8,569682.0,6240,2
2009-02-19,627500,3,8,437724.0,9826,0
2009-02-20,405000,4,8,569682.0,1244,2
2009-02-20,410000,3,8,437724.0,4913,0
2009-02-20,671000,4,8,569682.0,8475,2
2009-02-21,690000,4,8,569682.0,8754,2
2009-02-23,362000,3,8,437724.0,2819,0
2009-02-23,379950,3,8,437724.0,3620,0
2009-02-23,391000,4,8,569682.0,961,2
2009-02-23,480000,4,8,569682.0,3640,2
2009-02-23,495000,3,8,437724.0,7702,0
2009-02-23,630000,4,8,569682.0,7788,2
2009-02-24,360000,3,8,437724.0,2740,0
2009-02-24,477000,4,8,569682.0,3532,2
2009-02-24,750000,5,8,770046.0,6829,4
2009-02-25,1580000,4,8,569682.0,11748,2
2009-02-26,390000,3,8,437724.0,4052,0
2009-02-26,401500,3,8,437724.0,4544,0
2009-02-26,440000,5,8,770046.0,318,4
2009-02-26,490000,5,8,770046.0,777,4
2009-02-26,580000,4,8,569682.0,6760,2
2009-02-26,720000,5,8,770046.0,6219,4
2009-02-27,476000,4,8,569682.0,3495,2
2009-02-28,400000,3,8,437724.0,4474,0
2009-03-02,460000,4,8,569682.0,2933,2
2009-03-02,485000,4,8,569682.0,3806,2
2009-03-02,505000,4,8,569682.0,4484,2
2009-03-02,780000,4,8,569682.0,9725,2
2009-03-03,283000,3,8,437724.0,445,0
2009-03-03,325000,3,8,437724.0,1380,0
2009-03-03,360000,3,8,437724.0,2740,0
2009-03-03,389000,3,8,437724.0,4007,0
2009-03-03,395000,3,8,437724.0,4270,0
2009-03-03,805000,4,8,569682.0,9953,2
2009-03-04,347500,3,8,437724.0,2210,0
2009-03-04,390000,4,8,569682.0,942,2
2009-03-04,390000,3,8,437724.0,4052,0
2009-03-04,423500,4,8,569682.0,1748,2
2009-03-04,430000,4,8,569682.0,1962,2
2009-03-04,465000,5,8,770046.0,491,4
2009-03-04,484500,3,8,437724.0,7449,0
2009-03-05,399000,3,8,437724.0,4432,0
2009-03-05,501500,4,8,569682.0,4367,2
2009-03-05,550000,3,8,437724.0,8807,0
2009-03-06,309950,3,8,437724.0,963,0
2009-03-06,351126,2,8,442566.0,3695,1
2009-03-06,425000,5,8,770046.0,244,4
2009-03-06,435000,4,8,569682.0,2114,2
2009-03-06,447500,3,8,437724.0,6374,0
2009-03-06,468000,4,8,569682.0,3215,2
2009-03-06,560000,3,8,437724.0,8965,0
2009-03-06,560000,4,8,569682.0,6240,2
2009-03-06,608000,4,8,569682.0,7389,2
2009-03-06,615000,3,8,437724.0,9696,0
2009-03-06,620000,4,8,569682.0,7616,2
2009-03-07,417000,3,8,437724.0,5201,0
2009-03-07,454000,3,8,437724.0,6585,0
2009-03-10,398000,3,8,437724.0,4389,0
2009-03-10,435000,4,8,569682.0,2114,2
2009-03-10,455000,3,8,437724.0,6621,0
2009-03-10,475000,4,8,569682.0,3461,2
2009-03-10,475000,3,8,437724.0,7204,0
2009-03-10,478000,4,8,569682.0,3567,2
2009-03-10,490000,4,8,569682.0,3970,2
2009-03-10,647000,4,8,569682.0,8089,2
2009-03-10,675000,3,8,437724.0,10289,0
2009-03-11,308000,2,8,442566.0,1708,1
2009-03-11,365000,3,8,437724.0,2956,0
2009-03-11,376000,3,8,437724.0,3435,0
2009-03-11,398000,3,8,437724.0,4389,0
2009-03-11,550000,3,8,437724.0,8807,0
2009-03-11,759000,4,8,569682.0,9542,2
2009-03-11,759000,4,8,569682.0,9542,2
2009-03-12,359950,3,8,437724.0,2734,0
2009-03-12,375000,4,8,569682.0,687,2
2009-03-12,380000,4,8,569682.0,766,2
2009-03-12,440000,3,8,437724.0,6098,0
2009-03-12,445000,4,8,569682.0,2438,2
2009-03-12,480000,3,8,437724.0,7347,0
2009-03-12,517500,3,8,437724.0,8190,0
2009-03-13,295000,3,8,437724.0,647,0
2009-03-13,335000,3,8,437724.0,1722,0
2009-03-13,353000,3,8,437724.0,2443,0
2009-03-13,453500,4,8,569682.0,2721,2
2009-03-13,715000,4,8,569682.0,9065,2
2009-03-13,858000,5,8,770046.0,8412,4
2009-03-14,500000,5,8,770046.0,915,4
2009-03-16,392500,3,8,437724.0,4166,0
2009-03-16,397500,3,8,437724.0,4370,0
2009-03-16,690000,5,8,770046.0,5534,4
2009-03-17,352000,3,8,437724.0,2402,0
2009-03-17,390000,3,8,437724.0,4052,0
2009-03-17,420000,3,8,437724.0,5316,0
2009-03-17,437500,4,8,569682.0,2181,2
2009-03-17,461000,4,8,569682.0,2969,2
2009-03-17,511000,4,8,569682.0,4689,2
2009-03-17,515000,4,8,569682.0,4834,2
2009-03-17,580000,4,8,569682.0,6760,2
2009-03-17,1015000,4,8,569682.0,11049,2
2009-03-18,370000,3,8,437724.0,3173,0
2009-03-18,400000,3,8,437724.0,4474,0
2009-03-18,400100,3,8,437724.0,4481,0
2009-03-18,475000,4,8,569682.0,3461,2
2009-03-18,485000,3,8,437724.0,7464,0
2009-03-18,645000,4,8,569682.0,8059,2
2009-03-18,670000,4,8,569682.0,8464,2
2009-03-19,370000,3,8,437724.0,3173,0
2009-03-19,372000,4,8,569682.0,640,2
2009-03-19,374000,3,8,437724.0,3344,0
2009-03-19,375000,3,8,437724.0,3392,0
2009-03-19,393000,4,8,569682.0,997,2
2009-03-19,395000,3,8,437724.0,4270,0
2009-03-19,395000,3,8,437724.0,4270,0
2009-03-19,430000,3,8,437724.0,5726,0
2009-03-19,430000,3,8,437724.0,5726,0
2009-03-19,485000,3,8,437724.0,7464,0
2009-03-20,370000,3,8,437724.0,3173,0
2009-03-20,415000,3,8,437724.0,5120,0
2009-03-20,470000,4,8,569682.0,3284,2
2009-03-20,575000,5,8,770046.0,2492,4
2009-03-20,595000,3,8,437724.0,9460,0
2009-03-20,825000,5,8,770046.0,7990,4
2009-03-22,438000,4,8,569682.0,2201,2
2009-03-23,360000,3,8,437724.0,2740,0
2009-03-23,409588,4,8,569682.0,1362,2
2009-03-23,422000,4,8,569682.0,1702,2
2009-03-23,423000,3,8,437724.0,5452,0
2009-03-23,465000,4,8,569682.0,3104,2
2009-03-23,550000,4,8,569682.0,5958,2
2009-03-23,564500,4,8,569682.0,6369,2
2009-03-23,595000,4,8,569682.0,7108,2
2009-03-24,406000,4,8,569682.0,1272,2
2009-03-24,429000,3,8,437724.0,5687,0
2009-03-24,450000,4,8,569682.0,2612,2
2009-03-24,472000,4,8,569682.0,3350,2
2009-03-24,610000,4,8,569682.0,7428,2
2009-03-24,665000,5,8,770046.0,4890,4
2009-03-25,360000,3,8,437724.0,2740,0
2009-03-25,395000,3,8,437724.0,4270,0
2009-03-25,520000,4,8,569682.0,5003,2
2009-03-25,593000,4,8,569682.0,7071,2
2009-03-25,650000,3,8,437724.0,10066,0
2009-03-25,713000,4,8,569682.0,9041,2
2009-03-25,2600000,3,8,437724.0,11864,0
2009-03-26,320000,3,8,437724.0,1218,0
2009-03-26,350000,3,8,437724.0,2317,0
2009-03-26,370000,3,8,437724.0,3173,0
2009-03-27,353000,3,8,437724.0,2443,0
2009-03-27,362000,3,8,437724.0,2819,0
2009-03-27,480000,3,8,437724.0,7347,0
2009-03-27,530000,3,8,437724.0,8442,0
2009-03-27,590000,3,8,437724.0,9392,0
2009-03-27,660000,4,8,569682.0,8307,2
2009-03-28,461000,3,8,437724.0,6798,0
2009-03-28,645000,3,8,437724.0,10017,0
2009-03-28,690000,4,8,569682.0,8754,2
2009-03-28,722000,4,8,569682.0,9151,2
2009-03-28,1310000,4,8,569682.0,11576,2
2009-03-30,356500,3,8,437724.0,2603,0
2009-03-30,373500,3,8,437724.0,3327,0
2009-03-30,450000,4,8,569682.0,2612,2
2009-03-30,470000,3,8,437724.0,7072,0
2009-03-30,480000,5,8,770046.0,658,4
2009-03-30,561000,3,8,437724.0,8983,0
2009-03-30,565000,3,8,437724.0,9038,0
2009-03-30,568500,4,8,569682.0,6476,2
2009-03-31,435000,4,8,569682.0,2114,2
2009-03-31,580000,4,8,569682.0,6760,2
2009-03-31,610000,3,8,437724.0,9641,0
2009-03-31,637000,5,8,770046.0,4156,4
2009-03-31,800000,4,8,569682.0,9911,2
2009-04-01,288000,3,9,444351.0,523,0
2009-04-01,370000,3,9,444351.0,3173,0
2009-04-01,430000,4,9,574680.0,1962,2
2009-04-01,439000,3,9,444351.0,6060,0
2009-04-01,464000,4,9,574680.0,3069,2
2009-04-01,585000,3,9,444351.0,9328,0
2009-04-02,326000,3,9,444351.0,1409,0
2009-04-02,423000,4,9,574680.0,1731,2
2009-04-02,475000,4,9,574680.0,3461,2
2009-04-02,800000,4,9,574680.0,9911,2
2009-04-03,345000,3,9,444351.0,2123,0
2009-04-03,470000,4,9,574680.0,3284,2
2009-04-03,490000,4,9,574680.0,3970,2
2009-04-03,550000,4,9,574680.0,5958,2
2009-04-03,555000,4,9,574680.0,6089,2
2009-04-03,812000,4,9,574680.0,10000,2
2009-04-04,517000,3,9,444351.0,8178,0
2009-04-06,360000,3,9,444351.0,2740,0
2009-04-06,406500,3,9,444351.0,4763,0
2009-04-06,422000,3,9,444351.0,5409,0
2009-04-06,435000,3,9,444351.0,5925,0
2009-04-06,455000,4,9,574680.0,2768,2
2009-04-06,515000,3,9,444351.0,8133,0
2009-04-06,522000,4,9,574680.0,5071,2
2009-04-06,560000,4,9,574680.0,6240,2
2009-04-06,1875000,5,9,765555.0,11693,4
2009-04-07,375500,3,9,444351.0,3412,0
2009-04-07,420000,3,9,444351.0,5316,0
2009-04-07,440000,4,9,574680.0,2250,2
2009-04-07,485000,4,9,574680.0,3806,2
2009-04-07,490000,4,9,574680.0,3970,2
2009-04-07,527000,3,9,444351.0,8387,0
2009-04-07,550000,4,9,574680.0,5958,2
2009-04-07,560000,4,9,574680.0,6240,2
2009-04-07,690000,4,9,574680.0,8754,2
2009-04-07,720000,5,9,765555.0,6219,4
2009-04-07,941000,5,9,765555.0,9255,4
2009-04-08,460000,4,9,574680.0,2933,2
2009-04-08,495000,4,9,574680.0,4157,2
2009-04-09,353500,3,9,444351.0,2466,0
2009-04-09,365000,3,9,444351.0,2956,0
2009-04-09,461500,4,9,574680.0,2985,2
2009-04-09,470000,3,9,444351.0,7072,0
2009-04-14,420000,3,9,444351.0,5316,0
2009-04-14,441550,3,9,444351.0,6151,0
2009-04-14,480000,4,9,574680.0,3640,2
2009-04-14,500000,4,9,574680.0,4327,2
2009-04-15,315000,2,9,446113.0,2017,1
2009-04-15,345000,3,9,444351.0,2123,0
2009-04-15,405000,4,9,574680.0,1244,2
2009-04-15,428500,3,9,444351.0,5668,0
2009-04-15,440000,3,9,444351.0,6098,0
2009-04-15,510000,3,9,444351.0,8033,0
2009-04-15,525000,3,9,444351.0,8345,0
2009-04-15,531000,5,9,765555.0,1441,4
2009-04-15,655000,3,9,444351.0,10122,0
2009-04-15,2200000,4,9,574680.0,11851,2
2009-04-16,425000,3,9,444351.0,5538,0
2009-04-16,425000,3,9,444351.0,5538,0
2009-04-16,435000,4,9,574680.0,2114,2
2009-04-16,447500,3,9,444351.0,6374,0
2009-04-16,522500,3,9,444351.0,8299,0
2009-04-16,530000,4,9,574680.0,5321,2
2009-04-17,358000,3,9,444351.0,2659,0
2009-04-17,436000,3,9,444351.0,5962,0
2009-04-17,470000,4,9,574680.0,3284,2
2009-04-17,870000,4,9,574680.0,10400,2
2009-04-18,575000,4,9,574680.0,6641,2
2009-04-20,370000,3,9,444351.0,3173,0
2009-04-20,380000,3,9,444351.0,3624,0
2009-04-20,380000,3,9,444351.0,3624,0
2009-04-20,460000,3,9,444351.0,6771,0
2009-04-20,477000,3,9,444351.0,7260,0
2009-04-20,480000,4,9,574680.0,3640,2
2009-04-20,565000,3,9,444351.0,9038,0
2009-04-20,680000,4,9,574680.0,8603,2
2009-04-20,785000,4,9,574680.0,9770,2
2009-04-21,355000,3,9,444351.0,2534,0
2009-04-21,400000,3,9,444351.0,4474,0
2009-04-21,410000,3,9,444351.0,4913,0
2009-04-21,500000,4,9,574680.0,4327,2
2009-04-22,415000,3,9,444351.0,5120,0
2009-04-22,630000,4,9,574680.0,7788,2
2009-04-22,840000,3,9,444351.0,11166,0
2009-04-23,335000,3,9,444351.0,1722,0
2009-04-23,412000,3,9,444351.0,4999,0
2009-04-23,467500,4,9,574680.0,3195,2
2009-04-24,336000,2,9,446113.0,2960,1
2009-04-24,365000,3,9,444351.0,2956,0
2009-04-24,387500,3,9,444351.0,3930,0
2009-04-24,405000,3,9,444351.0,4690,0
2009-04-24,410000,4,9,574680.0,1375,2
2009-04-24,421999,4,9,574680.0,1701,2
2009-04-24,463000,4,9,574680.0,3030,2
2009-04-24,472000,4,9,574680.0,3350,2
2009-04-24,479000,3,9,444351.0,7315,0
2009-04-24,538000,4,9,574680.0,5591,2
2009-04-24,685000,4,9,574680.0,8682,2
2009-04-28,300000,3,9,444351.0,737,0
2009-04-28,355000,3,9,444351.0,2534,0
2009-04-28,555000,4,9,574680.0,6089,2
2009-04-29,391000,3,9,444351.0,4099,0
2009-04-29,407000,4,9,574680.0,1299,2
2009-04-29,542000,4,9,574680.0,5711,2
2009-05-01,370000,3,9,444351.0,3173,0
2009-05-01,415000,3,9,444351.0,5120,0
2009-05-01,427000,4,9,574680.0,1855,2
2009-05-01,490000,5,9,765555.0,777,4
2009-05-01,565000,4,9,574680.0,6384,2
2009-05-01,605000,4,9,574680.0,7333,2
2009-05-04,340000,3,9,444351.0,1928,0
2009-05-04,360000,3,9,444351.0,2740,0
2009-05-04,375000,3,9,444351.0,3392,0
2009-05-04,499950,4,9,574680.0,4325,2
2009-05-04,551000,5,9,765555.0,1901,4
2009-05-04,627000,5,9,765555.0,3880,4
2009-05-05,368500,3,9,444351.0,3103,0
2009-05-05,390000,3,9,444351.0,4052,0
2009-05-05,445000,2,9,446113.0,7432,1
2009-05-05,460000,4,9,574680.0,2933,2
2009-05-05,522500,4,9,574680.0,5091,2
2009-05-05,710000,4,9,574680.0,9007,2
2009-05-06,490000,3,9,444351.0,7582,0
2009-05-06,520000,4,9,574680.0,5003,2
2009-05-06,525000,4,9,574680.0,5159,2
2009-05-06,620000,4,9,574680.0,7616,2
2009-05-07,320000,3,9,444351.0,1218,0
2009-05-07,375000,3,9,444351.0,3392,0
2009-05-07,402227,3,9,444351.0,4576,0
2009-05-07,412000,3,9,444351.0,4999,0
2009-05-07,485000,4,9,574680.0,3806,2
2009-05-08,395000,3,9,444351.0,4270,0
2009-05-08,450000,4,9,574680.0,2612,2
2009-05-08,485000,4,9,574680.0,3806,2
